incident_number,season,alarm_type,repeat_count,time_of_day2,build_type,work_end,true_alarm,false_alarm,true_percentage,false_percentage
030365-24022015,Summer,6900,3,Office Hours,industry_facility,Work_days,0,1,0,100
030816-25022015,Summer,6200,1,Office Hours,office,Work_days,0,1,0,100
031362-26022015,Summer,6100,6,Office Hours,school,Work_days,0,1,0,100
031543-27022015,Summer,6990,3,Night-time,hotel,Work_days,0,1,0,100
031722-27022015,Summer,6100,7,Office Hours,school,Work_days,0,1,0,100
031823-27022015,Summer,6100,8,Cooking-time,school,Work_days,0,1,0,100
032268-28022015,Summer,6990,1,Office Hours,house,Week_ends,0,1,0,100
032808-01032015,Autumn,6110,1,Night-time,apartment,Week_ends,0,1,0,100
032817-01032015,Autumn,6110,2,Night-time,apartment,Week_ends,0,1,0,100
032878-01032015,Autumn,6990,2,Night-time,office,Week_ends,0,1,0,100
032879-01032015,Autumn,6110,3,Night-time,apartment,Week_ends,0,1,0,100
032902-01032015,Autumn,6900,2,Cooking-time,public_facility,Week_ends,0,3,0,100
032992-01032015,Autumn,6900,3,Office Hours,public_facility,Week_ends,0,1,0,100
033018-01032015,Autumn,6100,10,Cooking-time,school,Week_ends,0,1,0,100
033083-01032015,Autumn,6900,4,Cooking-time,public_facility,Week_ends,0,1,0,100
033217-01032015,Autumn,6990,3,Office Hours,hospital,Week_ends,0,1,0,100
033231-01032015,Autumn,6900,5,Office Hours,public_facility,Week_ends,0,1,0,100
033292-01032015,Autumn,6990,4,Office Hours,hospital,Week_ends,0,1,0,100
033329-01032015,Autumn,6900,6,Office Hours,public_facility,Week_ends,0,1,0,100
033344-01032015,Autumn,6900,7,Office Hours,public_facility,Week_ends,0,1,0,100
033458-01032015,Autumn,6100,11,Cooking-time,school,Week_ends,0,1,0,100
033533-02032015,Autumn,6990,3,Night-time,office,Work_days,0,1,0,100
033578-02032015,Autumn,6110,1,Night-time,public_facility,Work_days,0,1,0,100
033778-02032015,Autumn,6990,4,Cooking-time,office,Work_days,0,1,0,100
033924-02032015,Autumn,6900,2,Cooking-time,public_facility,Work_days,0,1,0,100
034064-03032015,Autumn,6990,5,Night-time,office,Work_days,0,1,0,100
034120-03032015,Autumn,6900,5,Cooking-time,public_facility,Work_days,0,1,0,100
034429-03032015,Autumn,6990,6,Cooking-time,office,Work_days,0,1,0,100
034682-04032015,Autumn,6990,7,Cooking-time,office,Work_days,0,1,0,100
035162-05032015,Autumn,6990,8,Night-time,office,Work_days,0,1,0,100
035778-06032015,Autumn,6990,1,Night-time,restaurant,Work_days,0,1,0,100
036327-06032015,Autumn,1100,1,Cooking-time,hotel,Work_days,0,1,0,100
036798-07032015,Autumn,1100,3,Office Hours,others,Week_ends,0,1,0,100
036823-07032015,Autumn,1100,4,Office Hours,others,Week_ends,0,1,0,100
036854-07032015,Autumn,1100,5,Office Hours,others,Week_ends,0,1,0,100
036887-07032015,Autumn,6100,1,Cooking-time,house,Week_ends,0,1,0,100
036988-07032015,Autumn,6100,2,Night-time,school,Week_ends,0,3,0,100
036995-07032015,Autumn,6110,2,Night-time,office,Week_ends,0,1,0,100
037027-08032015,Autumn,6110,3,Night-time,office,Week_ends,0,1,0,100
037087-08032015,Autumn,6990,2,Night-time,rest_home,Week_ends,0,1,0,100
037130-08032015,Autumn,6900,3,Cooking-time,shopping_mall,Week_ends,0,1,0,100
037292-08032015,Autumn,6100,3,Cooking-time,school,Week_ends,0,4,0,100
037293-08032015,Autumn,6200,1,Cooking-time,rest_home,Week_ends,0,1,0,100
037954-09032015,Autumn,6100,1,Office Hours,industry_facility,Work_days,0,1,0,100
038272-10032015,Autumn,1100,0,Night-time,restaurant,Work_days,0,1,0,100
038318-10032015,Autumn,6200,0,Night-time,house,Work_days,0,1,0,100
038453-10032015,Autumn,1200,0,Office Hours,office,Work_days,0,1,0,100
038734-10032015,Autumn,1100,1,Cooking-time,restaurant,Work_days,0,1,0,100
039720-12032015,Autumn,6100,2,Cooking-time,house,Work_days,0,1,0,100
039786-12032015,Autumn,1100,1,Office Hours,shopping_mall,Work_days,0,1,0,100
040720-14032015,Autumn,6900,2,Night-time,school,Week_ends,0,3,0,100
040949-14032015,Autumn,6990,1,Cooking-time,house,Week_ends,0,3,0,100
040977-14032015,Autumn,6900,3,Cooking-time,others,Week_ends,0,2,0,100
040990-14032015,Autumn,6900,4,Cooking-time,others,Week_ends,0,1,0,100
041700-15032015,Autumn,6200,1,Office Hours,others,Week_ends,0,2,0,100
043180-18032015,Autumn,6110,0,Office Hours,house,Work_days,0,1,0,100
044770-20032015,Autumn,6110,2,Cooking-time,others,Work_days,0,1,0,100
045018-21032015,Autumn,1200,0,Cooking-time,others,Week_ends,0,1,0,100
045145-21032015,Autumn,6100,2,Office Hours,school,Week_ends,0,2,0,100
045276-21032015,Autumn,1200,0,Office Hours,apartment,Week_ends,0,1,0,100
045283-21032015,Autumn,1120,0,Office Hours,others,Week_ends,0,1,0,100
046509-24032015,Autumn,2350,0,Night-time,others,Work_days,0,1,0,100
047688-26032015,Autumn,6200,2,Cooking-time,hospital,Work_days,0,1,0,100
048433-27032015,Autumn,6990,1,Office Hours,house,Work_days,0,1,0,100
049985-29032015,Autumn,6100,2,Cooking-time,school,Week_ends,0,3,0,100
050361-30032015,Autumn,6100,3,Office Hours,school,Work_days,0,2,0,100
050522-30032015,Autumn,6100,4,Cooking-time,school,Work_days,0,1,0,100
050931-31032015,Autumn,6100,5,Office Hours,school,Work_days,0,1,0,100
051412-01042015,Autumn,6110,0,Cooking-time,shopping_mall,Work_days,0,4,0,100
051840-02042015,Autumn,1120,0,Cooking-time,hotel,Work_days,0,2,0,100
052016-02042015,Autumn,1120,0,Cooking-time,hospital,Work_days,0,1,0,100
052097-02042015,Autumn,6200,1,Office Hours,public_facility,Work_days,0,2,0,100
052814-04042015,Autumn,6900,2,Night-time,hospital,Week_ends,0,2,0,100
052963-04042015,Autumn,6900,0,Office Hours,restaurant,Week_ends,0,3,0,100
052996-04042015,Autumn,6990,2,Cooking-time,industry_facility,Week_ends,0,1,0,100
053353-05042015,Autumn,6900,2,Night-time,industry_facility,Week_ends,0,2,0,100
053511-05042015,Autumn,6990,1,Office Hours,public_facility,Week_ends,0,1,0,100
053512-05042015,Autumn,6110,1,Office Hours,others,Week_ends,0,2,0,100
053600-05042015,Autumn,1100,0,Cooking-time,restaurant,Week_ends,0,1,0,100
053847-06042015,Autumn,6900,3,Night-time,industry_facility,Work_days,0,1,0,100
053850-06042015,Autumn,6900,4,Night-time,industry_facility,Work_days,0,1,0,100
053858-06042015,Autumn,6900,5,Night-time,industry_facility,Work_days,0,1,0,100
053870-06042015,Autumn,6990,1,Night-time,house,Work_days,0,1,0,100
054444-07042015,Autumn,7110,1,Office Hours,public_facility,Work_days,0,1,0,100
055390-09042015,Autumn,6100,2,Office Hours,apartment,Work_days,0,3,0,100
055564-09042015,Autumn,6100,3,Cooking-time,apartment,Work_days,0,2,0,100
055711-10042015,Autumn,6100,4,Night-time,apartment,Work_days,0,1,0,100
056132-10042015,Autumn,6100,5,Night-time,apartment,Work_days,0,1,0,100
056552-11042015,Autumn,6100,6,Cooking-time,apartment,Week_ends,0,1,0,100
056669-11042015,Autumn,6100,7,Night-time,apartment,Week_ends,0,1,0,100
056731-12042015,Autumn,6100,8,Night-time,apartment,Week_ends,0,1,0,100
056971-12042015,Autumn,6100,9,Cooking-time,apartment,Week_ends,0,1,0,100
057049-12042015,Autumn,6100,10,Office Hours,apartment,Week_ends,0,1,0,100
057480-13042015,Autumn,6110,1,Office Hours,industry_facility,Work_days,0,1,0,100
057650-13042015,Autumn,6900,3,Night-time,others,Work_days,0,3,0,100
058071-14042015,Autumn,6900,2,Office Hours,restaurant,Work_days,0,1,0,100
058246-14042015,Autumn,6900,5,Night-time,others,Work_days,0,1,0,100
058408-15042015,Autumn,1140,0,Cooking-time,apartment,Work_days,0,1,0,100
058444-15042015,Autumn,0,0,Office Hours,tansport,Work_days,0,1,0,100
058468-15042015,Autumn,6200,0,Office Hours,house,Work_days,0,2,0,100
058492-15042015,Autumn,1140,1,Cooking-time,apartment,Work_days,0,1,0,100
059622-17042015,Autumn,1100,2,Office Hours,shopping_mall,Work_days,0,1,0,100
060154-18042015,Autumn,6900,2,Cooking-time,shopping_mall,Week_ends,0,1,0,100
060292-18042015,Autumn,6110,0,Office Hours,rest_home,Week_ends,0,1,0,100
060819-19042015,Autumn,6100,2,Office Hours,hospital,Week_ends,0,1,0,100
061780-20042015,Autumn,6100,2,Cooking-time,school,Work_days,0,5,0,100
061985-21042015,Autumn,6990,2,Night-time,school,Work_days,0,2,0,100
062161-21042015,Autumn,6990,3,Night-time,school,Work_days,0,1,0,100
062373-21042015,Autumn,1120,0,Night-time,industry_facility,Work_days,0,1,0,100
062805-21042015,Autumn,6110,3,Night-time,school,Work_days,0,2,0,100
064686-21042015,Autumn,6100,2,Cooking-time,industry_facility,Work_days,0,1,0,100
066173-21042015,Autumn,6100,3,Night-time,industry_facility,Work_days,0,1,0,100
066644-22042015,Autumn,6100,3,Night-time,public_facility,Work_days,0,1,0,100
066674-22042015,Autumn,6110,4,Night-time,school,Work_days,0,1,0,100
066899-22042015,Autumn,6100,4,Cooking-time,hospital,Work_days,0,2,0,100
067084-22042015,Autumn,6110,5,Cooking-time,school,Work_days,0,1,0,100
068036-22042015,Autumn,6100,3,Cooking-time,school,Work_days,0,3,0,100
068090-22042015,Autumn,6200,2,Cooking-time,apartment,Work_days,0,1,0,100
068161-22042015,Autumn,4110,0,Night-time,others,Work_days,0,1,0,100
068276-23042015,Autumn,6100,4,Night-time,others,Work_days,0,2,0,100
068292-23042015,Autumn,6110,2,Night-time,rest_home,Work_days,0,1,0,100
068295-23042015,Autumn,6900,3,Night-time,hospital,Work_days,0,1,0,100
068296-23042015,Autumn,6100,4,Night-time,school,Work_days,0,1,0,100
068306-23042015,Autumn,6100,2,Night-time,hotel,Work_days,0,1,0,100
068364-23042015,Autumn,6900,4,Night-time,hospital,Work_days,0,1,0,100
068551-23042015,Autumn,6900,5,Cooking-time,hospital,Work_days,0,1,0,100
068623-23042015,Autumn,6900,4,Office Hours,apartment,Work_days,0,1,0,100
068992-23042015,Autumn,6110,6,Cooking-time,school,Work_days,0,1,0,100
069073-23042015,Autumn,6110,3,Cooking-time,rest_home,Work_days,0,1,0,100
069121-23042015,Autumn,6110,1,Night-time,industry_facility,Work_days,0,2,0,100
069145-24042015,Autumn,6110,2,Night-time,others,Work_days,0,1,0,100
069329-24042015,Autumn,6200,4,Cooking-time,others,Work_days,0,1,0,100
069486-24042015,Autumn,6200,5,Cooking-time,others,Work_days,0,1,0,100
069655-24042015,Autumn,6110,7,Office Hours,school,Work_days,0,1,0,100
069746-24042015,Autumn,6990,4,Cooking-time,hotel,Work_days,0,1,0,100
069757-24042015,Autumn,6990,5,Cooking-time,hotel,Work_days,0,1,0,100
069761-24042015,Autumn,6990,6,Cooking-time,hotel,Work_days,0,1,0,100
069957-25042015,Autumn,6200,2,Night-time,others,Week_ends,0,1,0,100
070019-25042015,Autumn,6990,3,Cooking-time,apartment,Week_ends,0,1,0,100
070063-25042015,Autumn,6990,4,Office Hours,apartment,Week_ends,0,1,0,100
070072-25042015,Autumn,6990,5,Office Hours,apartment,Week_ends,0,1,0,100
070075-25042015,Autumn,6990,6,Office Hours,apartment,Week_ends,0,1,0,100
070077-25042015,Autumn,6990,7,Office Hours,apartment,Week_ends,0,1,0,100
070286-25042015,Autumn,2270,0,Office Hours,office,Week_ends,0,1,0,100
070347-25042015,Autumn,1100,0,Office Hours,industry_facility,Week_ends,0,1,0,100
070424-25042015,Autumn,6200,0,Office Hours,industry_facility,Week_ends,0,1,0,100
070445-25042015,Autumn,6110,0,Office Hours,shopping_mall,Week_ends,0,1,0,100
070504-25042015,Autumn,6110,2,Office Hours,school,Week_ends,0,1,0,100
070514-25042015,Autumn,7110,0,Office Hours,others,Week_ends,0,1,0,100
070930-25042015,Autumn,6900,2,Night-time,others,Week_ends,0,4,0,100
070942-25042015,Autumn,6900,1,Night-time,restaurant,Week_ends,0,1,0,100
071020-26042015,Autumn,6900,2,Night-time,office,Week_ends,0,1,0,100
071023-26042015,Autumn,6900,5,Night-time,others,Week_ends,0,1,0,100
071033-26042015,Autumn,6990,3,Night-time,others,Week_ends,0,1,0,100
071034-26042015,Autumn,6990,4,Night-time,others,Week_ends,0,1,0,100
071357-26042015,Autumn,6990,3,Office Hours,school,Week_ends,0,1,0,100
071400-26042015,Autumn,6990,4,Cooking-time,school,Week_ends,0,1,0,100
071453-26042015,Autumn,6900,3,Cooking-time,office,Week_ends,0,1,0,100
071655-27042015,Autumn,2270,0,Cooking-time,office,Work_days,0,1,0,100
072383-28042015,Autumn,6200,1,Cooking-time,hospital,Work_days,0,1,0,100
072608-28042015,Autumn,6900,2,Night-time,industry_facility,Work_days,0,1,0,100
073139-29042015,Autumn,6110,1,Cooking-time,hospital,Work_days,0,1,0,100
073546-30042015,Autumn,1100,3,Office Hours,others,Work_days,0,1,0,100
074425-02052015,Autumn,6900,2,Cooking-time,hospital,Week_ends,0,1,0,100
074708-02052015,Autumn,6100,3,Office Hours,school,Week_ends,0,1,0,100
074799-02052015,Autumn,6100,4,Office Hours,school,Week_ends,0,1,0,100
074804-02052015,Autumn,6100,1,Office Hours,house,Week_ends,0,2,0,100
074820-02052015,Autumn,1120,0,Office Hours,hotel,Week_ends,0,1,0,100
074845-02052015,Autumn,6100,5,Cooking-time,school,Week_ends,0,1,0,100
074885-02052015,Autumn,6100,2,Cooking-time,office,Week_ends,0,1,0,100
074950-02052015,Autumn,6100,3,Cooking-time,office,Week_ends,0,1,0,100
074969-02052015,Autumn,6900,3,Cooking-time,rest_home,Week_ends,0,1,0,100
075094-03052015,Autumn,6110,3,Night-time,school,Week_ends,0,1,0,100
075129-03052015,Autumn,6200,1,Night-time,apartment,Week_ends,0,4,0,100
075158-03052015,Autumn,1100,1,Night-time,apartment,Week_ends,0,1,0,100
075184-03052015,Autumn,6100,2,Night-time,house,Week_ends,0,1,0,100
075224-03052015,Autumn,6110,4,Night-time,school,Week_ends,0,1,0,100
075264-03052015,Autumn,1100,0,Night-time,rest_home,Week_ends,0,1,0,100
075302-03052015,Autumn,6200,2,Cooking-time,school,Week_ends,0,1,0,100
075321-03052015,Autumn,6100,3,Cooking-time,public_facility,Week_ends,0,1,0,100
075343-03052015,Autumn,6100,6,Cooking-time,school,Week_ends,0,1,0,100
075430-03052015,Autumn,6100,7,Office Hours,school,Week_ends,0,1,0,100
075538-03052015,Autumn,6100,4,Cooking-time,others,Week_ends,0,2,0,100
075545-03052015,Autumn,6100,8,Cooking-time,school,Week_ends,0,1,0,100
075598-03052015,Autumn,6200,3,Cooking-time,school,Week_ends,0,1,0,100
075621-03052015,Autumn,6200,4,Cooking-time,school,Week_ends,0,1,0,100
075639-03052015,Autumn,6100,1,Office Hours,hotel,Week_ends,0,2,0,100
075739-03052015,Autumn,6900,5,Cooking-time,school,Week_ends,0,1,0,100
075747-03052015,Autumn,6100,9,Cooking-time,school,Week_ends,0,1,0,100
075864-03052015,Autumn,6900,6,Night-time,school,Week_ends,0,1,0,100
075915-04052015,Autumn,6900,7,Night-time,school,Work_days,0,1,0,100
076040-04052015,Autumn,6200,5,Cooking-time,school,Work_days,0,1,0,100
076156-04052015,Autumn,6900,8,Cooking-time,school,Work_days,0,1,0,100
076165-04052015,Autumn,6900,9,Cooking-time,school,Work_days,0,1,0,100
076184-04052015,Autumn,6900,10,Cooking-time,school,Work_days,0,1,0,100
076292-04052015,Autumn,6100,2,Office Hours,rest_home,Work_days,0,1,0,100
076986-05052015,Autumn,6990,1,Cooking-time,restaurant,Work_days,0,1,0,100
077348-06052015,Autumn,6900,4,Cooking-time,school,Work_days,0,1,0,100
078701-09052015,Autumn,6900,3,Night-time,hospital,Week_ends,0,1,0,100
079316-10052015,Autumn,6100,1,Night-time,tansport,Week_ends,0,2,0,100
082456-16052015,Autumn,1100,0,Night-time,industry_facility,Week_ends,0,1,0,100
083026-16052015,Autumn,6100,3,Night-time,hospital,Week_ends,0,1,0,100
083193-17052015,Autumn,6990,2,Office Hours,public_facility,Week_ends,0,1,0,100
083387-17052015,Autumn,6100,4,Cooking-time,school,Week_ends,0,2,0,100
083476-17052015,Autumn,1100,0,Cooking-time,industry_facility,Week_ends,0,1,0,100
083520-18052015,Autumn,6100,5,Night-time,school,Work_days,0,1,0,100
084653-20052015,Autumn,1200,0,Cooking-time,office,Work_days,0,1,0,100
085125-21052015,Autumn,6100,5,Night-time,others,Work_days,0,1,0,100
085448-21052015,Autumn,6990,2,Cooking-time,public_facility,Work_days,0,1,0,100
085632-22052015,Autumn,6990,3,Cooking-time,public_facility,Work_days,0,1,0,100
086329-23052015,Autumn,6990,2,Office Hours,industry_facility,Week_ends,0,1,0,100
086691-24052015,Autumn,1120,1,Cooking-time,office,Week_ends,0,1,0,100
087532-26052015,Autumn,6990,3,Night-time,shopping_mall,Work_days,0,1,0,100
088301-27052015,Autumn,1100,3,Office Hours,school,Work_days,0,1,0,100
088944-28052015,Autumn,6990,3,Cooking-time,shopping_mall,Work_days,0,1,0,100
090033-30052015,Autumn,0,0,Cooking-time,apartment,Week_ends,0,1,0,100
090813-01062015,Winter,6110,1,Cooking-time,hotel,Work_days,0,1,0,100
091061-02062015,Winter,6110,1,Night-time,industry_facility,Work_days,0,2,0,100
091073-02062015,Winter,6110,2,Night-time,industry_facility,Work_days,0,1,0,100
091078-02062015,Winter,6110,3,Night-time,industry_facility,Work_days,0,1,0,100
091080-02062015,Winter,6110,4,Night-time,industry_facility,Work_days,0,1,0,100
091200-02062015,Winter,6990,3,Office Hours,hotel,Work_days,0,1,0,100
092645-05062015,Winter,6110,4,Night-time,others,Work_days,0,1,0,100
092762-05062015,Winter,1100,1,Office Hours,school,Work_days,0,1,0,100
093192-06062015,Winter,6100,2,Cooking-time,apartment,Week_ends,0,2,0,100
093259-06062015,Winter,1100,1,Office Hours,office,Week_ends,0,1,0,100
093283-06062015,Winter,6100,1,Cooking-time,office,Week_ends,0,4,0,100
093543-06062015,Winter,6990,0,Cooking-time,restaurant,Week_ends,0,1,0,100
093818-07062015,Winter,6990,3,Office Hours,apartment,Week_ends,0,1,0,100
095408-10062015,Winter,6110,4,Office Hours,school,Work_days,0,1,0,100
096229-12062015,Winter,1120,2,Night-time,others,Work_days,0,1,0,100
097039-13062015,Winter,6100,2,Cooking-time,office,Week_ends,0,1,0,100
097040-13062015,Winter,1100,3,Cooking-time,apartment,Week_ends,0,1,0,100
097046-13062015,Winter,1100,4,Cooking-time,apartment,Week_ends,0,1,0,100
097054-13062015,Winter,6110,0,Cooking-time,industry_facility,Week_ends,0,1,0,100
097074-13062015,Winter,1100,5,Cooking-time,apartment,Week_ends,0,1,0,100
097383-14062015,Winter,6990,1,Night-time,industry_facility,Week_ends,0,1,0,100
097391-14062015,Winter,6110,2,Night-time,hospital,Week_ends,0,1,0,100
097413-14062015,Winter,6120,0,Night-time,industry_facility,Week_ends,0,1,0,100
097414-14062015,Winter,1170,0,Night-time,industry_facility,Week_ends,0,1,0,100
097786-14062015,Winter,6990,2,Night-time,apartment,Week_ends,0,2,0,100
097897-15062015,Winter,6990,4,Cooking-time,apartment,Work_days,0,1,0,100
098692-16062015,Winter,6200,1,Office Hours,house,Work_days,0,1,0,100
099269-17062015,Winter,1100,4,Cooking-time,others,Work_days,0,1,0,100
099327-17062015,Winter,6100,3,Cooking-time,school,Work_days,0,2,0,100
099377-17062015,Winter,6100,4,Night-time,school,Work_days,0,1,0,100
099413-18062015,Winter,6110,1,Night-time,hospital,Work_days,0,1,0,100
099456-18062015,Winter,6110,2,Cooking-time,hospital,Work_days,0,1,0,100
099924-19062015,Winter,6100,2,Night-time,public_facility,Work_days,0,1,0,100
101309-21062015,Winter,6900,2,Night-time,hotel,Week_ends,0,1,0,100
101480-22062015,Winter,6990,1,Cooking-time,restaurant,Work_days,0,1,0,100
101526-22062015,Winter,6100,2,Office Hours,hotel,Work_days,0,1,0,100
102399-24062015,Winter,1200,0,Cooking-time,office,Work_days,0,1,0,100
102413-24062015,Winter,2270,0,Cooking-time,office,Work_days,0,2,0,100
102479-24062015,Winter,6100,4,Office Hours,rest_home,Work_days,0,1,0,100
102689-24062015,Winter,1120,0,Cooking-time,office,Work_days,0,2,0,100
102967-25062015,Winter,1120,1,Cooking-time,office,Work_days,0,1,0,100
103021-25062015,Winter,6120,0,Office Hours,others,Work_days,0,2,0,100
103128-25062015,Winter,6120,1,Cooking-time,others,Work_days,0,2,0,100
103278-26062015,Winter,1100,0,Night-time,restaurant,Work_days,0,1,0,100
103806-27062015,Winter,6200,1,Night-time,hotel,Week_ends,0,1,0,100
104064-27062015,Winter,6110,0,Office Hours,industry_facility,Week_ends,0,1,0,100
104300-27062015,Winter,1100,1,Night-time,office,Week_ends,0,1,0,100
104326-28062015,Winter,1100,2,Night-time,office,Week_ends,0,1,0,100
104468-28062015,Winter,6990,1,Office Hours,rest_home,Week_ends,0,2,0,100
104679-28062015,Winter,6900,2,Cooking-time,shopping_mall,Week_ends,0,1,0,100
104901-29062015,Winter,6900,3,Cooking-time,industry_facility,Work_days,0,1,0,100
106172-02072015,Winter,6900,4,Night-time,shopping_mall,Work_days,0,1,0,100
108840-07072015,Winter,6110,1,Night-time,shopping_mall,Work_days,0,1,0,100
109499-08072015,Winter,6900,2,Office Hours,hotel,Work_days,0,1,0,100
110217-09072015,Winter,1100,0,Office Hours,restaurant,Work_days,0,1,0,100
113277-15072015,Winter,6120,0,Cooking-time,others,Work_days,0,1,0,100
